code_commune,annee,trimestre,prix_m2_median,surface_median,nb_transactions,type_bien_mode,inflation,dist_gare_km,gares_1km,gares_2km,lat_commune,lon_commune,dist_metro_km,metros_500m,metros_1km,prix_m2_median_dvf,surface_median_dvf,nb_transactions_dvf,pieces_median,surface_terrain_median,lots_median,type_bien_mode_dvf
92049,2020.0,3.0,8139.7265625,56.5,62,appartement,0.3666666666666667,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,484000.0,45.0,95.0,2.0,102.0,1.0,Appartement
92049,2020.0,4.0,8316.831683168317,54.0,31,appartement,0.1,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,510350.0,42.0,57.0,1.0,943.0,1.0,Appartement
92049,2021.0,1.0,7854.111405835543,59.0,84,appartement,1.0,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,439350.0,0.0,188.0,0.0,108.0,1.0,Dépendance
92049,2021.0,2.0,8604.651162790698,56.0,61,appartement,1.7666666666666666,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,600000.0,0.0,290.0,0.0,360.0,1.0,Dépendance
92049,2021.0,3.0,8090.9737029140015,53.0,76,appartement,2.1999999999999997,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,438500.0,0.0,167.0,0.0,120.0,1.0,Dépendance
92049,2021.0,4.0,7580.658244680852,51.5,84,appartement,3.3333333333333335,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,421000.0,15.0,177.0,0.0,325.0,2.0,Dépendance
92049,2022.0,1.0,8501.136363636364,51.0,64,appartement,4.2,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,446400.0,0.0,162.0,0.0,,2.0,Dépendance
92049,2022.0,2.0,7887.6149068322975,48.0,60,appartement,5.8999999999999995,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,412085.0,0.0,132.0,0.0,162.5,2.0,Dépendance
92049,2022.0,3.0,8310.777777777777,43.0,143,appartement,6.533333333333334,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,616000.0,12.0,379.0,0.0,374.0,1.0,Dépendance
92049,2022.0,4.0,7923.529411764706,54.5,80,appartement,6.966666666666666,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,425000.0,0.0,196.0,0.0,905.0,1.0,Dépendance
92049,2023.0,1.0,7666.286113699907,50.0,60,appartement,7.0,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,377850.0,0.0,139.0,0.0,491.0,2.0,Dépendance
92049,2023.0,2.0,7767.421875,55.0,71,appartement,6.066666666666666,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,381400.0,0.0,175.0,0.0,311.0,1.0,Dépendance
92049,2023.0,3.0,8435.856653340947,62.0,56,appartement,5.5,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,439760.0,0.0,138.0,0.0,208.0,2.0,Dépendance
92049,2023.0,4.0,7540.5204081632655,47.5,76,appartement,4.166666666666667,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,347000.0,0.0,177.0,0.0,184.0,1.0,Dépendance
92049,2024.0,1.0,6800.0,51.0,57,appartement,3.0,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,327461.5,0.0,132.0,0.0,,2.0,Dépendance
92049,2024.0,2.0,6521.739130434783,52.0,55,appartement,2.5,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,328922.5,0.0,122.0,0.0,168.0,1.0,Dépendance
92049,2024.0,3.0,6875.0,46.0,49,appartement,2.1,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,322677.0,0.0,125.0,0.0,88.5,2.0,Dépendance
92049,2024.0,4.0,7147.826086956522,50.0,69,appartement,1.7,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,,0.0,203.0,0.0,174.0,1.0,Dépendance
92049,2025.0,1.0,7431.159420289855,46.0,15,appartement,1.2,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,430000.0,15.0,45.0,1.0,199.0,1.0,Appartement
92049,2025.0,2.0,6897.334089619966,46.5,26,appartement,0.7999999999999999,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,345000.0,4.0,64.0,0.0,,2.0,Dépendance
92049,2025.0,3.0,6795.945945945946,52.5,16,appartement,0.8500000000000001,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,361800.0,0.0,33.0,0.0,,2.0,Dépendance
92049,2025.0,4.0,6704.225352112676,45.0,41,appartement,,1.496059505496918,0,5,48.81492806024967,2.3165130309915036,0.451528072417088,1,2,295000.0,0.0,93.0,0.0,,1.0,Dépendance
92050,2020.0,1.0,5530.616204470199,69.0,32,appartement,1.3666666666666665,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,358250.0,22.0,73.0,1.0,183.5,1.0,Dépendance
92050,2020.0,2.0,5666.666666666667,74.0,33,appartement,0.3333333333333333,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,30.0,103.0,1.0,260.0,1.0,Dépendance
92050,2020.0,3.0,5647.058823529412,76.0,41,appartement,0.3666666666666667,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,24.0,82.0,1.0,288.0,1.0,Dépendance
92050,2020.0,4.0,5671.761165663605,62.5,40,appartement,0.1,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,367218.1,34.0,75.0,1.0,205.0,1.0,Dépendance
92050,2021.0,1.0,5688.405797101449,60.0,81,appartement,1.0,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,342860.0,0.0,183.0,0.0,241.0,1.0,Dépendance
92050,2021.0,2.0,5786.984352773827,62.5,78,appartement,1.7666666666666666,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,360000.0,16.5,191.0,0.0,437.0,1.0,Dépendance
92050,2021.0,3.0,5663.925438596491,57.5,90,appartement,2.1999999999999997,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,324900.0,12.0,205.0,0.0,258.0,1.0,Dépendance
92050,2021.0,4.0,5624.0,66.0,79,appartement,3.3333333333333335,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,347450.0,0.0,192.0,0.0,231.0,1.0,Dépendance
92050,2022.0,1.0,5966.934011476265,60.5,58,appartement,4.2,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,360000.0,12.0,157.0,0.0,210.0,1.0,Dépendance
92050,2022.0,2.0,5788.970588235294,64.0,71,appartement,5.8999999999999995,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,21.0,174.0,0.0,212.0,1.0,Dépendance
92050,2022.0,3.0,5892.959549411162,65.0,106,appartement,6.533333333333334,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,373645.84,36.0,245.0,0.0,271.0,1.0,Dépendance
92050,2022.0,4.0,6057.692307692308,58.0,85,appartement,6.966666666666666,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,19.0,237.0,0.0,214.0,1.0,Dépendance
92050,2023.0,1.0,6360.582524271845,61.0,29,appartement,7.0,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,320000.0,0.0,87.0,0.0,229.0,1.0,Dépendance
92050,2023.0,2.0,5573.170731707317,60.0,51,appartement,6.066666666666666,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,12.0,132.0,0.0,201.0,1.0,Dépendance
92050,2023.0,3.0,5681.995317725752,60.0,56,appartement,5.5,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,355200.0,12.0,142.0,0.0,212.0,1.0,Dépendance
92050,2023.0,4.0,6234.04255319149,64.0,71,appartement,4.166666666666667,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,10.0,239.0,0.0,115.0,0.0,Dépendance
92050,2024.0,1.0,5398.635477582846,65.0,30,appartement,3.0,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,0.0,163.0,0.0,233.0,1.0,Dépendance
92050,2024.0,2.0,5570.214669051878,69.5,28,appartement,2.5,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,22.0,79.0,0.5,194.0,1.0,Dépendance
92050,2024.0,3.0,6153.846153846154,69.0,29,appartement,2.1,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,30.0,77.0,1.0,406.0,1.0,Dépendance
92050,2024.0,4.0,5227.272727272727,56.0,43,appartement,1.7,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,,27.0,148.0,1.0,308.0,0.0,Appartement
92050,2025.0,1.0,4546.0451977401135,59.5,6,appartement,1.2,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,292000.0,47.0,19.0,3.0,657.0,1.0,Appartement
92050,2025.0,2.0,5270.452916259368,81.5,14,appartement,0.7999999999999999,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,456196.16,16.0,51.0,0.0,176.0,1.0,Dépendance
92050,2025.0,3.0,5517.241379310345,74.0,11,appartement,0.8500000000000001,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,281000.0,29.0,34.0,0.0,188.5,1.0,Dépendance
92050,2025.0,4.0,5348.837209302325,63.0,25,appartement,,0.8687144211458098,1,7,48.88890914060558,2.217641516882135,1.160595327196925,0,0,320000.0,35.0,50.0,1.0,219.5,1.0,Appartement
92051,2020.0,1.0,11415.618320610689,80.0,51,appartement,1.3666666666666665,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,713000.0,0.0,149.0,0.0,281.0,1.0,Dépendance
92051,2020.0,2.0,11091.925444596443,79.0,52,appartement,0.3333333333333333,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,955000.0,0.0,135.0,0.0,702.0,1.0,Dépendance
92051,2020.0,3.0,11480.412371134022,93.5,56,appartement,0.3666666666666667,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,,0.0,159.0,0.0,278.0,1.0,Dépendance
92051,2020.0,4.0,10454.545454545454,67.0,45,appartement,0.1,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,659750.0,0.0,103.0,0.0,514.0,1.0,Dépendance
92051,2021.0,1.0,11157.575757575758,69.0,100,appartement,1.0,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,702000.0,0.0,304.0,0.0,577.0,1.0,Dépendance
92051,2021.0,2.0,11124.282296650716,82.0,94,appartement,1.7666666666666666,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,821610.0,0.0,280.0,0.0,202.0,1.0,Dépendance
92051,2021.0,3.0,11093.170995670996,83.5,120,appartement,2.1999999999999997,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,949000.0,0.0,381.0,0.0,583.0,1.0,Dépendance
92051,2021.0,4.0,11450.0,82.0,113,appartement,3.3333333333333335,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,1090000.0,0.0,379.0,0.0,258.0,1.0,Dépendance
92051,2022.0,1.0,11509.53846153846,69.5,112,appartement,4.2,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,837500.0,0.0,316.0,0.0,125.0,1.0,Dépendance
92051,2022.0,2.0,11084.871589085073,71.5,120,appartement,5.8999999999999995,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,833334.0,0.0,350.0,0.0,663.0,1.0,Dépendance
92051,2022.0,3.0,11315.267713365538,71.5,134,appartement,6.533333333333334,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,849500.0,0.0,416.0,0.0,438.0,1.0,Dépendance
92051,2022.0,4.0,11484.666666666666,80.0,113,appartement,6.966666666666666,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,1070300.0,0.0,381.0,0.0,796.0,1.0,Dépendance
92051,2023.0,1.0,10737.944890929964,72.5,62,appartement,7.0,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,930000.0,0.0,191.0,0.0,173.0,1.0,Dépendance
92051,2023.0,2.0,10517.241379310344,67.0,103,appartement,6.066666666666666,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,763000.0,0.0,287.0,0.0,332.0,1.0,Dépendance
92051,2023.0,3.0,10846.153846153846,70.0,91,appartement,5.5,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,709760.0,0.0,258.0,0.0,4323.0,1.0,Dépendance
92051,2023.0,4.0,10792.682926829268,70.0,75,appartement,4.166666666666667,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,745917.4,0.0,223.0,0.0,18.0,1.0,Dépendance
92051,2024.0,1.0,9931.083333333334,59.0,73,appartement,3.0,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,612500.0,0.0,207.0,0.0,134.0,1.0,Dépendance
92051,2024.0,2.0,10553.24602122016,68.5,92,appartement,2.5,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,703700.0,0.0,266.0,0.0,206.0,1.0,Dépendance
92051,2024.0,3.0,10520.5,74.5,68,appartement,2.1,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,940000.0,0.0,214.0,0.0,,1.0,Dépendance
92051,2024.0,4.0,10228.035714285714,69.0,87,appartement,1.7,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,725000.0,0.0,274.0,0.0,627.0,1.0,Dépendance
92051,2025.0,1.0,10602.409638554216,62.0,19,appartement,1.2,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,793250.0,0.0,61.0,0.0,,1.0,Dépendance
92051,2025.0,2.0,10810.81081081081,82.0,47,appartement,0.7999999999999999,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,854900.0,0.0,160.0,0.0,482.0,1.0,Dépendance
92051,2025.0,3.0,10333.199279711884,69.0,26,appartement,0.8500000000000001,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,554070.0,0.0,82.0,0.0,,1.0,Dépendance
92051,2025.0,4.0,10187.5,83.0,40,appartement,,1.343945138230978,0,2,48.88339915243448,2.2675208125393413,0.3971419752928802,1,2,655000.0,0.0,132.0,0.0,122.0,1.0,Dépendance
92060,2020.0,1.0,5756.666666666666,55.0,48,appartement,1.3666666666666665,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,295000.0,0.0,110.0,0.0,2064.0,1.0,Dépendance
92060,2020.0,2.0,5705.213903743315,62.0,34,appartement,0.3333333333333333,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,319000.0,0.0,79.0,0.0,178.0,1.0,Dépendance
92060,2020.0,3.0,5970.149253731343,62.0,29,appartement,0.3666666666666667,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,351000.0,0.0,68.0,0.0,186.0,1.0,Dépendance
92060,2020.0,4.0,5754.175744371823,67.0,22,appartement,0.1,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,375000.0,0.0,48.0,0.0,350.5,1.0,Dépendance
92060,2021.0,1.0,6118.728813559322,63.0,65,appartement,1.0,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,374500.0,0.0,181.0,0.0,315.0,1.0,Dépendance
92060,2021.0,2.0,6083.960720130934,64.0,48,appartement,1.7666666666666666,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,345000.0,0.0,136.0,0.0,7570.0,1.0,Dépendance
92060,2021.0,3.0,6135.414179995225,66.5,66,appartement,2.1999999999999997,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,420800.0,0.0,226.0,0.0,581.0,1.0,Dépendance
92060,2021.0,4.0,6478.87323943662,63.0,51,appartement,3.3333333333333335,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,366500.0,0.0,149.0,0.0,435.0,1.0,Dépendance
92060,2022.0,1.0,6209.302325581395,65.0,37,appartement,4.2,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,5344800.0,0.0,449.0,0.0,2014.0,0.0,Dépendance
92060,2022.0,2.0,5985.217391304348,65.0,43,appartement,5.8999999999999995,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,404000.0,0.0,199.0,0.0,240.0,1.0,Dépendance
92060,2022.0,3.0,6170.731707317073,67.0,65,appartement,6.533333333333334,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,391000.0,0.0,264.0,0.0,592.0,1.0,Dépendance
92060,2022.0,4.0,5958.1784279977055,55.0,50,appartement,6.966666666666666,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,349080.0,0.0,189.0,0.0,282.5,1.0,Dépendance
92060,2023.0,1.0,5623.626506024097,65.0,35,appartement,7.0,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,380216.0,0.0,112.0,0.0,227.0,1.0,Dépendance
92060,2023.0,2.0,6406.779661016949,62.0,35,appartement,6.066666666666666,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,425400.0,0.0,140.0,0.0,319.0,1.0,Dépendance
92060,2023.0,3.0,5844.827586206897,66.0,35,appartement,5.5,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,380000.0,0.0,147.0,0.0,575.0,1.0,Dépendance
92060,2023.0,4.0,6000.0,68.5,32,appartement,4.166666666666667,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,384300.0,0.0,111.0,0.0,304.0,1.0,Dépendance
92060,2024.0,1.0,5564.701704545454,66.5,32,appartement,3.0,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,361000.0,0.0,103.0,0.0,162.0,1.0,Dépendance
92060,2024.0,2.0,5527.829893683553,67.0,36,appartement,2.5,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,768000.0,0.0,231.0,0.0,171.0,1.0,Dépendance
92060,2024.0,3.0,6030.945744151319,73.0,26,appartement,2.1,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,435000.0,0.0,92.0,0.0,437.5,1.0,Dépendance
92060,2024.0,4.0,5869.997652582159,62.0,34,appartement,1.7,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,6285195.0,0.0,291.0,0.0,291.0,1.0,Dépendance
92060,2025.0,1.0,5474.343434343435,55.5,8,appartement,1.2,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,315000.0,0.0,29.0,0.0,541.0,1.0,Dépendance
92060,2025.0,2.0,5996.428571428572,65.0,13,appartement,0.7999999999999999,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,402700.0,0.0,67.0,0.0,982.5,1.0,Dépendance
92060,2025.0,3.0,6209.831713913653,102.5,8,appartement,0.8500000000000001,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,494000.0,0.0,39.0,0.0,365.0,1.0,Dépendance
92060,2025.0,4.0,5666.666666666667,67.0,17,appartement,,1.0476159343473206,0,2,48.78185450177626,2.2672784110077195,3.569332972907782,0,0,370000.0,0.0,64.0,0.0,,1.0,Dépendance
92062,2020.0,1.0,6587.333333333333,58.0,33,appartement,1.3666666666666665,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,,28.0,169.0,0.0,7159.0,0.0,Appartement
92062,2020.0,2.0,7876.35046113307,51.0,36,appartement,0.3333333333333333,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,435000.0,0.0,109.0,0.0,,1.0,Dépendance
92062,2020.0,3.0,7541.544633225459,58.0,48,appartement,0.3666666666666667,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,,34.0,90.0,1.0,140.0,1.0,Appartement
92062,2020.0,4.0,8043.478260869565,52.0,25,appartement,0.1,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,410000.0,0.5,66.0,0.0,44.0,1.0,Dépendance
92062,2021.0,1.0,7908.708414872798,54.5,60,appartement,1.0,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,400000.0,0.0,169.0,0.0,165.5,1.0,Dépendance
92062,2021.0,2.0,7797.305555555556,66.0,79,appartement,1.7666666666666666,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,501470.0,0.0,216.0,0.0,187.5,1.0,Dépendance
92062,2021.0,3.0,7308.257142857143,60.0,89,appartement,2.1999999999999997,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,495000.0,0.0,293.0,0.0,89.0,1.0,Dépendance
92062,2021.0,4.0,7395.652173913044,56.0,74,appartement,3.3333333333333335,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,418846.0,0.0,194.0,0.0,174.0,1.0,Dépendance
92062,2022.0,1.0,7713.289760348584,52.5,72,appartement,4.2,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,513000.0,0.0,248.0,0.0,403.0,1.0,Dépendance
92062,2022.0,2.0,7695.46165884194,59.5,70,appartement,5.8999999999999995,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,498000.0,0.0,202.0,0.0,387.0,1.0,Dépendance
92062,2022.0,3.0,7950.724637681159,53.0,69,appartement,6.533333333333334,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,,0.0,206.0,0.0,2364.0,1.0,Dépendance
92062,2022.0,4.0,8095.238095238095,61.0,79,appartement,6.966666666666666,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,770000.0,0.0,339.0,0.0,335.0,1.0,Dépendance
92062,2023.0,1.0,7650.401069518717,47.5,48,appartement,7.0,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,428103.0,0.0,117.0,0.0,192.5,1.0,Dépendance
92062,2023.0,2.0,7421.0526315789475,42.0,49,appartement,6.066666666666666,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,505000.0,0.0,176.0,0.0,146.0,1.0,Dépendance
92062,2023.0,3.0,7629.545454545455,56.0,49,appartement,5.5,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,,0.0,152.0,0.0,434.0,1.0,Dépendance
92062,2023.0,4.0,7125.0,48.0,66,appartement,4.166666666666667,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,360000.0,0.0,171.0,0.0,141.0,1.0,Dépendance
92062,2024.0,1.0,7364.179818268771,51.0,28,appartement,3.0,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,373000.0,0.0,79.0,0.0,,1.0,Dépendance
92062,2024.0,2.0,7725.671918443002,59.0,50,appartement,2.5,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,572490.0,0.0,179.0,0.0,,1.0,Dépendance
92062,2024.0,3.0,7106.617647058823,52.0,45,appartement,2.1,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,312850.0,0.0,114.0,0.0,85.5,1.0,Dépendance
92062,2024.0,4.0,6916.666666666667,51.0,47,appartement,1.7,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,825000.0,0.0,187.0,0.0,97.0,1.0,Dépendance
92062,2025.0,1.0,5909.090909090909,74.0,15,appartement,1.2,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,460000.0,0.0,37.0,0.0,,1.0,Dépendance
92062,2025.0,2.0,7043.103448275862,61.0,17,appartement,0.7999999999999999,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,543500.0,12.0,46.0,0.0,100.0,1.0,Dépendance
92062,2025.0,3.0,8720.191952750092,53.0,10,appartement,0.8500000000000001,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,377107.5,25.5,22.0,0.0,96.0,1.0,Appartement
92062,2025.0,4.0,7777.777777777777,40.0,31,appartement,,0.080111749303888,1,5,48.88294097178282,2.232738782241976,1.0590606512131997,0,0,372000.0,25.5,63.0,1.0,91.0,1.0,Appartement
92063,2020.0,1.0,6330.735987427973,61.0,74,appartement,1.3666666666666665,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,,16.0,219.0,1.0,368.0,1.0,Appartement
92063,2020.0,2.0,6278.078358208955,67.0,58,appartement,0.3333333333333333,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,417845.0,0.0,163.0,0.0,195.0,1.0,Dépendance
92063,2020.0,3.0,6403.030303030303,68.0,91,appartement,0.3666666666666667,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,420400.0,23.5,213.0,0.0,286.5,1.0,Dépendance
92063,2020.0,4.0,6176.626506024097,62.0,59,appartement,0.1,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,344660.0,0.0,140.0,0.0,307.0,1.0,Dépendance
92063,2021.0,1.0,6698.962834917891,64.5,136,appartement,1.0,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,365000.0,0.0,327.0,0.0,241.0,1.0,Dépendance
92063,2021.0,2.0,6627.247605011054,67.5,116,appartement,1.7666666666666666,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,355000.0,0.0,327.0,0.0,577.0,1.0,Dépendance
92063,2021.0,3.0,6687.576312576313,68.5,156,appartement,2.1999999999999997,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,512125.0,0.0,472.0,0.0,505.0,1.0,Dépendance
92063,2021.0,4.0,6844.444444444444,66.0,147,appartement,3.3333333333333335,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,555000.0,0.0,470.0,0.0,339.5,1.0,Dépendance
92063,2022.0,1.0,6814.764965849739,64.5,118,appartement,4.2,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,600000.0,0.0,450.0,0.0,1395.0,1.0,Dépendance
92063,2022.0,2.0,6570.723684210527,65.0,104,appartement,5.8999999999999995,1.7095883166362182,0,1,48.87634004939131,2.1881663595102028,1.1275273933569745,0,0,380000.0,0.0,291.0,0.0,226.5,1.0,Dépendance
