code_commune,annee,trimestre,prix_m2_median,surface_median,nb_transactions,type_bien_mode,inflation,lon_commune,lat_commune,dist_gare_km,gares_1km,gares_2km
95197,2023.0,4.0,3763.157894736842,65.0,29,appartement,4.166666666666667,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2024.0,1.0,4000.0,64.0,9,appartement,3.0,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2024.0,2.0,3465.3846153846152,69.5,24,appartement,2.5,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2024.0,3.0,3633.95,64.0,19,appartement,2.1,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2024.0,4.0,3690.4761904761904,74.0,17,appartement,1.7,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2025.0,1.0,4318.181818181818,80.0,5,maison,1.2,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2025.0,2.0,3789.0549662487947,53.5,14,appartement,0.7999999999999999,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2025.0,3.0,3083.3333333333335,82.0,9,maison,0.8500000000000001,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95197,2025.0,4.0,4178.571428571428,66.0,11,maison,,2.3254986561019515,48.968730099663915,0.6972510708751842,1.0,4.0
95199,2020.0,1.0,2900.1867413632117,77.5,14,appartement,1.3666666666666665,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2020.0,2.0,4257.073170731707,54.0,6,appartement,0.3333333333333333,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2020.0,3.0,3233.3333333333335,40.0,6,appartement,0.3666666666666667,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2020.0,4.0,3361.3425925925926,79.0,18,maison,0.10000000000000002,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2021.0,1.0,3281.818181818182,64.0,31,appartement,1.0,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2021.0,2.0,3405.982905982906,70.0,21,maison,1.7666666666666666,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2021.0,3.0,3437.5,65.0,27,appartement,2.1999999999999997,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2021.0,4.0,3536.594074074074,70.0,23,appartement,3.3333333333333335,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2022.0,1.0,3595.3282828282827,66.5,14,appartement,4.2,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2022.0,2.0,3647.107438016529,66.0,20,appartement,5.8999999999999995,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2022.0,3.0,3417.133726647001,74.5,22,appartement,6.533333333333334,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2022.0,4.0,3922.6190476190477,68.0,32,appartement,6.966666666666666,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2023.0,1.0,3443.9227642276423,70.0,20,appartement,7.0,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2023.0,2.0,2982.4561403508774,77.0,13,appartement,6.066666666666666,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2023.0,3.0,3507.0850202429147,73.5,16,maison,5.5,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2023.0,4.0,2956.597222222222,70.0,20,appartement,4.166666666666667,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2024.0,1.0,2650.946643717728,79.0,14,appartement,3.0,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2024.0,2.0,3304.3478260869565,69.0,15,appartement,2.5,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2024.0,3.0,3240.740740740741,65.0,9,appartement,2.1,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2024.0,4.0,3639.5348837209303,67.0,15,appartement,1.7,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2025.0,1.0,2768.5185185185187,60.0,7,appartement,1.2,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2025.0,2.0,2596.153846153846,74.0,5,appartement,0.7999999999999999,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2025.0,3.0,2576.923076923077,63.0,5,maison,0.8500000000000001,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95199,2025.0,4.0,2781.818181818182,85.0,3,maison,,2.3311439732810135,49.03475639659199,0.4854357658984692,1.0,2.0
95203,2020.0,1.0,4464.285714285715,72.0,17,appartement,1.3666666666666665,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2020.0,2.0,4838.709677419355,62.0,15,appartement,0.3333333333333333,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2020.0,3.0,3916.894477856752,77.5,16,appartement,0.3666666666666667,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2020.0,4.0,4657.001414427157,64.5,16,maison,0.10000000000000002,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2021.0,1.0,4444.444444444444,74.0,45,appartement,1.0,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2021.0,2.0,3840.991488020177,70.0,24,appartement,1.7666666666666666,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2021.0,3.0,4264.069264069263,71.5,42,appartement,2.1999999999999997,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2021.0,4.0,3570.7006369426754,72.0,39,appartement,3.3333333333333335,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2022.0,1.0,4479.591836734694,64.0,25,appartement,4.2,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2022.0,2.0,4179.104477611941,77.0,29,appartement,5.8999999999999995,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2022.0,3.0,4131.081081081082,75.0,34,appartement,6.533333333333334,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2022.0,4.0,3605.574324324324,67.0,24,appartement,6.966666666666666,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2023.0,1.0,3979.7979797979797,74.0,22,appartement,7.0,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2023.0,2.0,5000.0,79.0,23,appartement,6.066666666666666,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2023.0,3.0,4557.408074981975,67.5,30,maison,5.5,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2023.0,4.0,4001.313979086406,65.0,28,appartement,4.166666666666667,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2024.0,1.0,4291.764705882353,76.0,19,maison,3.0,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2024.0,2.0,4068.3013144590495,76.5,24,appartement,2.5,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2024.0,3.0,3503.333333333333,74.5,20,appartement,2.1,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2024.0,4.0,4137.765957446809,75.0,22,appartement,1.7,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2025.0,1.0,4152.542372881356,59.0,3,appartement,1.2,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2025.0,2.0,4610.531135531135,89.0,4,maison,0.7999999999999999,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2025.0,3.0,3415.6626506024095,75.0,7,appartement,0.8500000000000001,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95203,2025.0,4.0,3467.051820728291,69.0,8,appartement,,2.2797476351910086,48.989768671788696,1.2103681429476667,0.0,5.0
95205,2020.0,1.0,3240.740740740741,85.0,7,maison,1.3666666666666665,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2020.0,2.0,2451.972809221221,79.0,4,appartement,0.3333333333333333,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2020.0,3.0,3602.043010752688,92.0,3,maison,0.3666666666666667,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2020.0,4.0,3052.4227234753553,89.0,8,maison,0.10000000000000002,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2021.0,1.0,3474.576271186441,82.0,9,maison,1.0,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2021.0,2.0,3259.259259259259,81.0,19,appartement,1.7666666666666666,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2021.0,3.0,2414.03162055336,84.5,6,maison,2.1999999999999997,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2021.0,4.0,2875.0,64.0,11,appartement,3.3333333333333335,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2022.0,1.0,3460.0,67.0,7,appartement,4.2,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2022.0,2.0,3472.2567287784677,72.0,6,appartement,5.8999999999999995,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2022.0,3.0,3955.5555555555557,71.0,9,maison,6.533333333333334,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2022.0,4.0,2812.5,84.0,9,appartement,6.966666666666666,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2023.0,1.0,4076.530612244898,73.0,13,maison,7.0,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2023.0,2.0,3432.8358208955224,67.0,7,maison,6.066666666666666,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2023.0,3.0,2468.8845401174167,90.0,14,maison,5.5,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2023.0,4.0,3156.25,71.0,3,appartement,4.166666666666667,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2024.0,1.0,3667.8720735785955,87.0,6,maison,3.0,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2024.0,2.0,3875.707668553783,73.0,4,appartement,2.5,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2024.0,3.0,3743.5436893203882,101.5,2,maison,2.1,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2024.0,4.0,3717.948717948718,64.0,5,appartement,1.7,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2025.0,1.0,2610.791666666667,69.5,2,appartement,1.2,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2025.0,2.0,3104.8020765736537,56.5,4,appartement,0.7999999999999999,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2025.0,3.0,3971.264367816092,75.0,4,maison,0.8500000000000001,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95205,2025.0,4.0,2605.6338028169016,82.0,5,appartement,,2.3713040007919313,49.02688127651275,0.7776384874018165,1.0,1.0
95210,2020.0,1.0,5352.5641025641025,78.0,14,appartement,1.3666666666666665,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2020.0,2.0,5806.416881998277,53.0,16,appartement,0.3333333333333333,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2020.0,3.0,6051.69237854018,75.0,14,appartement,0.3666666666666667,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2020.0,4.0,4633.333333333333,79.0,11,appartement,0.10000000000000002,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2021.0,1.0,5104.775059194949,71.0,26,appartement,1.0,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2021.0,2.0,6062.5,69.0,15,appartement,1.7666666666666666,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2021.0,3.0,5414.320987654321,57.5,28,appartement,2.1999999999999997,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2021.0,4.0,4871.875,51.0,31,appartement,3.3333333333333335,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2022.0,1.0,6054.843304843305,60.5,24,appartement,4.2,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2022.0,2.0,7162.1621621621625,84.0,19,appartement,5.8999999999999995,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2022.0,3.0,5633.064516129032,75.0,30,appartement,6.533333333333334,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2022.0,4.0,6118.421052631579,60.0,17,appartement,6.966666666666666,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2023.0,1.0,5214.314194577353,63.0,6,appartement,7.0,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2023.0,2.0,5177.875609756098,40.5,22,appartement,6.066666666666666,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2023.0,3.0,6190.952380952381,78.5,16,appartement,5.5,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2023.0,4.0,5646.551724137931,49.0,5,appartement,4.166666666666667,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2024.0,1.0,4971.0526315789475,84.0,13,appartement,3.0,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2024.0,2.0,5810.794044665013,60.0,20,appartement,2.5,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2024.0,3.0,5470.688960515713,67.0,18,appartement,2.1,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2024.0,4.0,4513.513513513513,70.0,15,appartement,1.7,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2025.0,1.0,3587.360594795539,159.0,5,appartement,1.2,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2025.0,2.0,5056.666666666666,49.0,10,appartement,0.7999999999999999,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2025.0,3.0,3324.171952078929,43.0,4,appartement,0.8500000000000001,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95210,2025.0,4.0,4481.147540983607,72.5,12,appartement,,2.3075697279415066,48.969317692442814,0.4002011908318298,2.0,6.0
95211,2020.0,1.0,4400.0,100.0,3,maison,1.3666666666666665,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2020.0,2.0,3571.4285714285716,70.0,1,maison,0.3333333333333333,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2020.0,3.0,3074.074074074074,72.0,3,appartement,0.3666666666666667,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2020.0,4.0,866.0508083140877,750.0,5,local industriel. commercial ou assimilé,0.10000000000000002,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2021.0,1.0,9583.333333333334,96.0,5,local industriel. commercial ou assimilé,1.0,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2021.0,2.0,3327.272727272727,93.0,8,maison,1.7666666666666666,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2021.0,3.0,1645.3634085213034,526.0,2,local industriel. commercial ou assimilé,2.1999999999999997,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2021.0,4.0,3423.6506746626687,82.0,10,maison,3.3333333333333335,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2022.0,1.0,2409.090909090909,220.0,3,local industriel. commercial ou assimilé,4.2,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2022.0,2.0,2991.3793103448274,116.0,5,local industriel. commercial ou assimilé,5.8999999999999995,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2022.0,3.0,4099.5370370370365,80.5,4,maison,6.533333333333334,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2022.0,4.0,3333.3333333333335,114.0,3,maison,6.966666666666666,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2023.0,1.0,3714.938271604938,78.0,2,maison,7.0,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2023.0,2.0,4158.9861751152075,62.5,2,maison,6.066666666666666,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2023.0,3.0,3714.5915678524375,91.0,6,maison,5.5,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2024.0,1.0,464.51612903225805,122.0,5,local industriel. commercial ou assimilé,3.0,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2024.0,2.0,500.0,114.0,7,local industriel. commercial ou assimilé,2.5,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2024.0,4.0,2965.492957746479,73.0,3,maison,1.7,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2025.0,2.0,3333.3333333333335,90.0,3,maison,0.7999999999999999,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95211,2025.0,3.0,3440.4580152671756,131.0,3,maison,0.8500000000000001,2.1099721182481384,49.06475443184365,1.420860499441709,0.0,2.0
95212,2020.0,3.0,9833.333333333334,36.0,3,maison,0.3666666666666667,2.5567692788397673,49.03150241759379,2.4374963571613892,0.0,0.0
95212,2022.0,2.0,1785.7142857142858,70.0,1,maison,5.8999999999999995,2.5567692788397673,49.03150241759379,2.4374963571613892,0.0,0.0
95212,2022.0,4.0,3461.5384615384614,91.0,1,maison,6.966666666666666,2.5567692788397673,49.03150241759379,2.4374963571613892,0.0,0.0
95212,2023.0,4.0,2998.181818181818,99.0,1,maison,4.166666666666667,2.5567692788397673,49.03150241759379,2.4374963571613892,0.0,0.0
95213,2020.0,2.0,2962.962962962963,108.0,1,maison,0.3333333333333333,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2020.0,3.0,2708.3333333333335,120.0,1,maison,0.3666666666666667,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2021.0,2.0,4942.497173316104,116.5,4,maison,1.7666666666666666,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2021.0,3.0,4085.3658536585367,82.0,1,maison,2.1999999999999997,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2021.0,4.0,3944.4174757281553,86.5,2,maison,3.3333333333333335,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2022.0,3.0,4284.210526315789,95.0,1,maison,6.533333333333334,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2023.0,1.0,2596.153846153846,52.0,1,maison,7.0,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2023.0,2.0,3224.137931034483,116.0,1,maison,6.066666666666666,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2023.0,3.0,3006.2962962962965,89.5,2,maison,5.5,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2024.0,1.0,4969.135802469136,81.0,2,maison,3.0,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2024.0,3.0,2138.4615384615386,325.0,2,maison,2.1,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95213,2025.0,4.0,2966.019417475728,103.0,1,maison,,2.05522352028942,49.12402092818402,5.793349408040149,0.0,0.0
95214,2021.0,4.0,4490.909090909091,55.0,1,maison,3.3333333333333335,2.4075536366431134,49.09683039994756,2.430265567426884,0.0,0.0
95214,2024.0,4.0,1927.710843373494,83.0,1,maison,1.7,2.4075536366431134,49.09683039994756,2.430265567426884,0.0,0.0
95218,2020.0,1.0,3732.1428571428573,87.0,17,appartement,1.3666666666666665,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2020.0,2.0,3476.190476190476,85.0,9,appartement,0.3333333333333333,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2020.0,3.0,3160.5800214822775,84.0,18,appartement,0.3666666666666667,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2020.0,4.0,3016.6666666666665,82.0,13,maison,0.10000000000000002,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2021.0,1.0,3392.2413793103447,80.0,32,maison,1.0,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2021.0,2.0,3026.1052900587783,80.5,20,appartement,1.7666666666666666,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2021.0,3.0,3484.4210526315787,73.0,33,appartement,2.1999999999999997,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2021.0,4.0,3485.6321839080456,83.0,32,maison,3.3333333333333335,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2022.0,1.0,3365.3846153846152,78.0,27,appartement,4.2,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2022.0,2.0,3688.9305035372454,78.0,20,appartement,5.8999999999999995,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2022.0,3.0,3344.862258953168,87.5,30,maison,6.533333333333334,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2022.0,4.0,3095.04616232603,78.0,24,appartement,6.966666666666666,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2023.0,1.0,3696.629213483146,89.0,11,maison,7.0,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2023.0,2.0,3559.792843691149,75.0,20,maison,6.066666666666666,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2023.0,3.0,3545.4545454545455,75.0,21,maison,5.5,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2023.0,4.0,3353.5353535353534,75.0,20,appartement,4.166666666666667,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2024.0,1.0,3122.4028906955737,80.0,12,maison,3.0,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2024.0,2.0,3423.076923076923,76.0,11,maison,2.5,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2024.0,3.0,3127.3408239700375,71.5,12,appartement,2.1,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2024.0,4.0,3761.855670103093,78.0,15,maison,1.7,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2025.0,1.0,3518.181818181818,110.0,1,maison,1.2,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2025.0,2.0,2901.1111111111113,100.0,5,maison,0.7999999999999999,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2025.0,3.0,3393.1159420289855,80.5,4,appartement,0.8500000000000001,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95218,2025.0,4.0,3158.3333333333335,89.0,5,maison,,2.1012992170666034,49.01704600120229,0.7880957789592408,1.0,2.0
95219,2020.0,1.0,3089.009466635881,70.5,10,appartement,1.3666666666666665,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2020.0,2.0,3718.3006535947716,70.5,14,appartement,0.3333333333333333,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2020.0,3.0,3580.8244953814574,72.5,16,appartement,0.3666666666666667,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2020.0,4.0,3918.4149184149182,77.0,18,appartement,0.10000000000000002,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2021.0,1.0,4040.151515151515,72.0,35,maison,1.0,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2021.0,2.0,4376.588628762542,68.5,50,appartement,1.7666666666666666,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2021.0,3.0,3618.7384044526902,72.0,44,appartement,2.1999999999999997,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2021.0,4.0,3644.622279129321,68.5,32,appartement,3.3333333333333335,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2022.0,1.0,4400.0,64.0,39,appartement,4.2,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2022.0,2.0,3534.246575342466,68.0,30,appartement,5.8999999999999995,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2022.0,3.0,4711.538461538462,68.0,29,appartement,6.533333333333334,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2022.0,4.0,4314.606741573034,60.0,33,appartement,6.966666666666666,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2023.0,1.0,3197.285714285714,82.0,25,appartement,7.0,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2023.0,2.0,4230.7692307692305,70.0,21,appartement,6.066666666666666,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2023.0,3.0,835.7407407407408,54.0,306,appartement,5.5,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2023.0,4.0,4568.9655172413795,62.0,33,appartement,4.166666666666667,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2024.0,1.0,3412.6589275843007,66.0,20,appartement,3.0,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2024.0,2.0,4208.695652173913,68.0,30,appartement,2.5,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2024.0,3.0,4025.5555555555557,64.0,19,appartement,2.1,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2024.0,4.0,4066.4845173041895,66.5,10,appartement,1.7,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2025.0,1.0,4696.969696969697,68.0,7,appartement,1.2,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2025.0,2.0,2987.320788530466,77.5,6,appartement,0.7999999999999999,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2025.0,3.0,3520.833333333333,77.5,14,appartement,0.8500000000000001,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95219,2025.0,4.0,3897.9638701775875,90.0,10,maison,,2.2589508446433664,48.986222345677255,0.18475694367616707,2.0,6.0
95229,2020.0,1.0,4073.170731707317,45.0,9,maison,1.3666666666666665,2.3539951615304964,49.032113489573035,1.1591429296512956,0.0,2.0
95229,2020.0,2.0,3445.945945945946,62.0,12,appartement,0.3333333333333333,2.3539951615304964,49.032113489573035,1.1591429296512956,0.0,2.0
95229,2020.0,3.0,3709.6774193548385,78.0,5,maison,0.3666666666666667,2.3539951615304964,49.032113489573035,1.1591429296512956,0.0,2.0
95229,2020.0,4.0,3389.023797960175,68.5,10,appartement,0.10000000000000002,2.3539951615304964,49.032113489573035,1.1591429296512956,0.0,2.0
95229,2021.0,1.0,3409.9378881987577,96.0,16,maison,1.0,2.3539951615304964,49.032113489573035,1.1591429296512956,0.0,2.0
95229,2021.0,2.0,3359.356427237222,57.0,18,appartement,1.7666666666666666,2.3539951615304964,49.032113489573035,1.1591429296512956,0.0,2.0
